,Unnamed: 0,author_id,created_at,edit_history_tweet_ids,id_x,lang,public_metrics,text,username,imp_count,like_count,retweet_count,type,negative,neutral,positive
3603,1728,1519143808159559680,2022-11-03 03:33:18+00:00,[1588011411510132736],1588011411510132736,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Trend 8: Infrastructure spending, baby

Federal investment into decaying infrastructure ($1 trillion Bipartisan Infrastructure Law signed in Nov 2021) will focus on transportation spending along with other areas like broadband internet access.",valuedude,0,0,0,fin_poster,0.061463821679353714,0.6660153865814209,0.2725208103656769
3604,1729,1519143808159559680,2022-11-03 03:33:18+00:00,[1588011410318974976],1588011410318974976,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Trend 7: Sun Belt Opportunities

Sun Belt markets have seen years of economic/population growth, but issues are rearing their heads.

Markets are changing: Congestion, lower affordability, and proper infrastructure may pose challenges in these hot markets.",valuedude,0,0,0,fin_poster,0.7341110706329346,0.22712013125419617,0.03876882418990135
3605,1730,1519143808159559680,2022-11-03 03:33:18+00:00,[1588011409132072961],1588011409132072961,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","The big issue is valuation: Big write-downs might be needed for conversions.

It's one of the areas of appraising that I'm fascinated to learn more about.

Likely will be triggered by major lease rolls or debt maturity.",valuedude,0,0,0,fin_poster,0.17565585672855377,0.4183385372161865,0.4060055613517761
3606,1731,1519143808159559680,2022-11-03 03:33:18+00:00,[1588011407919894528],1588011407919894528,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Trend 6: Higher Purpose Housing

A lot of older buildings will need to be repurposed. ""Retrofit for the future"" seems to be the line. 

Consensus seems: We have too many office/retail and not enough residential/industrial. 

There's TONS of opportunity with older buildings.",valuedude,0,0,0,fin_poster,0.6444616913795471,0.30835554003715515,0.04718276113271713
3607,1732,1519143808159559680,2022-11-03 03:33:17+00:00,[1588011406137303040],1588011406137303040,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Top tier office is in demand...Here's what to look for:

High ceilings / natural light
Sustainable design/zero carbon footprint
Premium health/safety features like efficient HVAC systems that refresh air https://t.co/Iz7z3lchEw",valuedude,0,1,0,fin_poster,0.03536065295338631,0.4068409204483032,0.557798445224762
3608,1733,1519143808159559680,2022-11-03 03:33:14+00:00,[1588011394569424896],1588011394569424896,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Interestingly...hotels...demand is there for resorts/destination spaces....but convention and business hotels are floundering.

Office is facing a lot of buildings built in the 1980s and are becoming functionally obsolete. https://t.co/ArHlzlgA6x",valuedude,0,0,0,fin_poster,0.7521160244941711,0.19739088416099548,0.050493113696575165
3609,1734,1519143808159559680,2022-11-03 03:33:13+00:00,[1588011387481362433],1588011387481362433,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","So:
GOOD: Residential/Industrial

MORE SELECTIVE: Retail and office 

But this really depends on the market. E.G. office can be converted to MOB (medial office buildings) &gt; which is a strong opportunity! 

Look below at what's happening: https://t.co/qYYwPSAhm0",valuedude,0,0,0,fin_poster,0.06484666466712952,0.3459501266479492,0.5892031788825989
3610,1735,1519143808159559680,2022-11-03 03:33:12+00:00,[1588011384578617344],1588011384578617344,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Trend 5: #CRE demand is healthy, but selection criteria is high.

Demand is for strong fundamentals: #industrial and #multifamily top the list along with niche like student housing. 

(Did I use enough hashtags to appease the Twitter GODS?!)",valuedude,0,1,0,fin_poster,0.2336963415145874,0.4462810456752777,0.3200226426124573
3611,1736,1519143808159559680,2022-11-03 03:33:12+00:00,[1588011383404171264],1588011383404171264,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Trend 4: A Tale of Two Much/Too Many
Affordability is low and undersupply of building is high. 

Labor shortages, materials, supply chain, oh my! And restrictive zoning/building codes, NIMBYism, and fear for the future are limiting building.",valuedude,0,0,0,fin_poster,0.8732816576957703,0.10350637882947922,0.023211989551782608
3612,1737,1519143808159559680,2022-11-03 03:33:11+00:00,[1588011381793570816],1588011381793570816,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Interest rate increases factor in as these make bonds and other interest investments more appealing.

And everyone is UNCERTAIN. No one knows what the future holds....specially with rates. https://t.co/ItxMDx40Tl",valuedude,0,0,0,fin_poster,0.2316252738237381,0.3664514422416687,0.4019233286380768
3613,1738,1519143808159559680,2022-11-03 03:33:10+00:00,[1588011374776492032],1588011374776492032,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",Think San Francisco CBD and you get what I mean. https://t.co/gK1Wn2xKqj,valuedude,0,0,0,fin_poster,0.07860887050628662,0.8316177129745483,0.08977346122264862
3614,1739,1519143808159559680,2022-11-03 03:33:09+00:00,[1588011373576933376],1588011373576933376,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Trend 3: Capital Moving to Sidelines

Institutional investors might be moving to other easier assets with more stable returns than RE &gt; but the theme seems to be: Investor demand is here for all real estate - except for Central Business District (CBD).",valuedude,0,0,0,fin_poster,0.07818683981895447,0.6776342391967773,0.24417884647846222
3615,1740,1519143808159559680,2022-11-03 03:33:09+00:00,[1588011372427689985],1588011372427689985,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Trend 2: Ambiguity around change

E-Commerce has grown in the pandemic from 13 percent in 2019 to a peak of 20 percent during lockdown (This shocked me - I thought e-commerce was WAY higher). 

Office: Who knows with remote working what the future of the flex office looks like.",valuedude,0,0,0,fin_poster,0.7809919714927673,0.16870908439159393,0.05029899626970291
3616,1741,1519143808159559680,2022-11-03 03:33:09+00:00,[1588011370876129280],1588011370876129280,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",This is fascinating: Although the future is very uncertain. https://t.co/VnjAXkvyY8,valuedude,0,0,0,fin_poster,0.10630273073911667,0.27748680114746094,0.616210401058197
3617,1742,1519143808159559680,2022-11-03 03:33:08+00:00,[1588011367885287425],1588011367885287425,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","They set 10 trends.

Trend 1: Normalization 

The past 2 years have seen historic increases...we're now reverting to the mean. Cap rates are rising and transaction volumes are falling as asset prices decline. 

Futures look good for industrial and retail. Office/hotel is iffy.",valuedude,0,0,0,fin_poster,0.551538348197937,0.2793702185153961,0.1690913736820221
3618,1743,1519143808159559680,2022-11-02 20:00:29+00:00,[1587897455349153794],1587897455349153794,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",Link: https://t.co/Mfj44N7dHx,valuedude,0,0,0,fin_poster,0.08137676119804382,0.8210495114326477,0.09757371991872787
3619,1744,1519143808159559680,2022-11-02 20:00:29+00:00,[1587897453893672960],1587897453893672960,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Love this @debbiemillman quote shared in the @JamesClear newsletter: 

""If we say we are too busy, it is just shorthand for the thing being ""not important enough"" or ""not a priority."" Busy is not a badge. You don’t find the time to make things, you make the time to do things.""",valuedude,0,0,0,fin_poster,0.19701014459133148,0.30642712116241455,0.49656277894973755
3620,1745,1519143808159559680,2022-11-01 22:30:28+00:00,[1587572812943949824],1587572812943949824,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 0}","Amazing chart from @TheEconomist - Canada, Netherlands, Australia, New Zealand, and Norway looking real tough right now with high household debt. 

#realestate https://t.co/xKr52IKIsJ",valuedude,0,2,0,fin_poster,0.3310560882091522,0.3705095648765564,0.298434317111969
3621,1746,1519143808159559680,2022-11-01 21:42:01+00:00,[1587560618264887296],1587560618264887296,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","""No one will just give you trust, success, and admiration. You must earn it."" @farnamstreet",valuedude,0,0,0,fin_poster,0.18871340155601501,0.45712894201278687,0.35415762662887573
3622,1747,1519143808159559680,2022-10-30 01:16:38+00:00,[1586527463760224256],1586527463760224256,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",The “Twitter laid me off” memes are a great way to find good unfunny people to mute.,valuedude,0,0,0,fin_poster,0.3883320093154907,0.23734909296035767,0.3743188977241516
3623,1748,1519143808159559680,2022-10-27 23:09:48+00:00,[1585770771581849600],1585770771581849600,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",Interviewee just dodged a major bullet there. https://t.co/GVWq6XpiBe,valuedude,0,1,0,fin_poster,0.8505436778068542,0.12590262293815613,0.023553747683763504
3624,1749,1519143808159559680,2022-10-27 19:37:28+00:00,[1585717333439352832],1585717333439352832,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","And there you go! I'm now a personal finance thoughtboi. 

Though seriously - Number 7 is close to my heart as I've recently changed into the real estate realm as a Commercial Appraiser.",valuedude,0,0,0,fin_poster,0.05995342135429382,0.30304229259490967,0.6370043158531189
3625,1750,1519143808159559680,2022-10-27 19:37:27+00:00,[1585717331279237125],1585717331279237125,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","7. They have the right occupation.

This is key, but if you're not in the right occupation you can always change. 
@SahilBloom has a great thread on lifelong learning habits https://t.co/Gxz3QMHOe6",valuedude,0,0,0,fin_poster,0.05027254298329353,0.37610501050949097,0.573622465133667
3626,1751,1519143808159559680,2022-10-27 19:37:26+00:00,[1585717328578195459],1585717328578195459,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","6. They are proficient in targeting market opportunities.

@CoachChadCarson has some excellent work here in real estate like this on tax strategies. You have to know what to take advantage of! https://t.co/GTltAEZfTg",valuedude,0,1,0,fin_poster,0.04367470741271973,0.24101205170154572,0.715313196182251
3627,1752,1519143808159559680,2022-10-27 19:37:26+00:00,[1585717326883659776],1585717326883659776,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","5. Their adult children are economically self-sufficient.

@profgalloway gives some strong advice here: ""The most impactful economic decision you make will be who you decide to partner with or, more specifically, who you decide to have kids with."" https://t.co/ePagj7ueZu",valuedude,0,0,0,fin_poster,0.07644075900316238,0.5475584268569946,0.37600088119506836
3628,1753,1519143808159559680,2022-10-27 19:37:25+00:00,[1585717324186734592],1585717324186734592,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","4. Their parents did not provide large amounts of financial support.

As @DaveRamsey notes - money problems can be an ingrained thing and worth exploring the underlying issues. 
https://t.co/c0iStkFHpr",valuedude,0,0,0,fin_poster,0.758047878742218,0.2182871252298355,0.023664958775043488
3629,1754,1519143808159559680,2022-10-27 19:37:25+00:00,[1585717321007448064],1585717321007448064,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","3. They value financial independence over displays of high social status. 

Just look at the wannabes chronicled by 
@TikTokInvestors to get a feel for who is selling you content vs. tangible advice. How about dem rates?!  https://t.co/ywDgcrEDM4",valuedude,0,0,0,fin_poster,0.334952712059021,0.4435226321220398,0.2215246856212616
3630,1755,1519143808159559680,2022-10-27 19:37:24+00:00,[1585717318406971393],1585717318406971393,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","2. They allocate time, energy and money efficiently in ways conducive to building wealth. 

@SteveOnSpeed has sage advice in the free newsletter. His threads are poignant and about allocating your time well!
https://t.co/NVXkibDuV2",valuedude,0,0,0,fin_poster,0.02323620393872261,0.17909730970859528,0.7976664900779724
3631,1756,1519143808159559680,2022-10-27 19:37:24+00:00,[1585717316397936641],1585717316397936641,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","1. They live below their means. This article by 
@mrmoneymustache highlights the power of saving. It inspired me to get into the #FIRE movement. https://t.co/exAX4nWULC",valuedude,0,0,0,fin_poster,0.03477082401514053,0.17081144452095032,0.7944177389144897
3632,1757,1519143808159559680,2022-10-27 19:37:23+00:00,[1585717314640498689],1585717314640498689,en,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 0}","I devoured “The Millionaire Next Door” in three days. 

The book identifies seven factors of the modern rich life. 

This thread highlights the wisdom of:
@mrmoneymustache
@SteveOnSpeed
@TikTokInvestors
@profgalloway
@DaveRamsey
@CoachChadCarson 
@SahilBloom 

🛞🛞🛞 &gt;&gt;&gt;&gt;&gt;",valuedude,0,0,0,fin_poster,0.11558225750923157,0.424811989068985,0.45960578322410583
3633,1758,1519143808159559680,2022-10-24 22:15:40+00:00,[1584669983694807040],1584669983694807040,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","And finally: ""Nobody is coming to save you. You have to do it yourself.""

Be the change you wanna see.",valuedude,0,0,0,fin_poster,0.08182303607463837,0.5425633192062378,0.37561362981796265
